ptp,rt,row,col,correct,condition,stage,stimulus,corr_row,corr_col,trial_type,trial_index,time_elapsed,internal_node_id,session_global,session_condition,response_dist_cb,rougly_correct
48652,NA,NA,NA,NA,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,0,4026,0.0-0.0-0.0,1,1,NA,0
48652,825,6,6,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,1,6366,0.0-0.0-0.1,1,1,2,0
48652,2739,10,8,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,2,10621,0.0-0.0-0.2,1,1,-5,0
48652,1159,5,4,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,3,13297,0.0-0.0-0.3,1,1,0,1
48652,1461,2,12,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,4,16270,0.0-0.0-0.4,1,1,1,1
48652,1393,8,5,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,5,19182,0.0-0.0-0.5,1,1,-4,0
48652,1437,9,9,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,6,22139,0.0-0.0-0.6,1,1,-5,0
48652,1484,6,3,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,7,25137,0.0-0.0-0.7,1,1,0,1
48652,NA,NA,NA,NA,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,8,29663,0.0-0.0-0.8,1,1,NA,0
48652,1641,11,10,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,9,32824,0.0-0.0-0.9,1,1,-2,0
48652,1480,6,6,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,10,35826,0.0-0.0-0.10,1,1,2,0
48652,1773,5,10,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,11,39110,0.0-0.0-0.11,1,1,0,1
48652,1677,9,8,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,12,42292,0.0-0.0-0.12,1,1,-4,0
48652,1446,6,10,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,13,45244,0.0-0.0-0.13,1,1,-1,1
48652,2490,8,7,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,14,49248,0.0-0.0-0.14,1,1,-1,1
48652,1899,10,9,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,15,52669,0.0-0.0-0.15,1,1,0,1
48652,1332,8,4,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,16,55521,0.0-0.0-0.16,1,1,-3,0
48652,1504,5,7,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,17,58547,0.0-0.0-0.17,1,1,-3,0
48652,2188,10,9,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,18,62255,0.0-0.0-0.18,1,1,0,1
48652,1820,5,10,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,19,65598,0.0-0.0-0.19,1,1,0,1
48652,2193,10,8,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,20,69311,0.0-0.0-0.20,1,1,-5,0
48652,2206,6,7,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,21,73048,0.0-0.0-0.21,1,1,1,1
48652,1919,7,3,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,22,76495,0.0-0.0-0.22,1,1,-1,1
48652,1713,5,10,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,23,79721,0.0-0.0-0.23,1,1,0,1
48652,1666,10,9,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,24,82902,0.0-0.0-0.24,1,1,0,1
48652,1537,5,10,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,25,85969,0.0-0.0-0.25,1,1,0,1
48652,1409,8,4,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,26,88883,0.0-0.0-0.26,1,1,-3,0
48652,1766,6,7,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,27,92166,0.0-0.0-0.27,1,1,1,1
48652,2139,4,6,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,28,95826,0.0-0.0-0.28,1,1,-1,1
48652,1477,10,9,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,29,98827,0.0-0.0-0.29,1,1,0,1
48652,1812,9,3,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,30,102156,0.0-0.0-0.30,1,1,1,1
48652,1452,7,7,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,31,105146,0.0-0.0-0.31,1,1,0,1
48652,1502,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,32,108165,0.0-0.0-0.32,1,1,0,1
48652,1720,9,4,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,33,111406,0.0-0.0-0.33,1,1,0,1
48652,1116,10,9,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,34,114046,0.0-0.0-0.34,1,1,0,1
48652,1788,5,3,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,35,117350,0.0-0.0-0.35,1,1,1,1
48652,1253,10,10,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,36,120126,0.0-0.0-0.36,1,1,-1,1
48652,1155,9,4,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,37,122796,0.0-0.0-0.37,1,1,0,1
48652,1617,7,7,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,38,125936,0.0-0.0-0.38,1,1,0,1
48652,1192,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,39,128645,0.0-0.0-0.39,1,1,0,1
48652,1624,6,3,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,40,131785,0.0-0.0-0.40,1,1,0,1
48652,1851,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,41,135167,0.0-0.0-0.41,1,1,0,1
48652,1618,10,9,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,42,138296,0.0-0.0-0.42,1,1,0,1
48652,1686,6,2,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,43,141496,0.0-0.0-0.43,1,1,1,1
48652,1913,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,44,144916,0.0-0.0-0.44,1,1,0,1
48652,1531,4,10,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,45,147964,0.0-0.0-0.45,1,1,1,1
48652,1390,8,7,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,46,150876,0.0-0.0-0.46,1,1,-1,1
48652,2154,5,10,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,47,154546,0.0-0.0-0.47,1,1,0,1
48652,1988,6,3,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,48,158057,0.0-0.0-0.48,1,1,0,1
48652,1787,10,4,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,49,161346,0.0-0.0-0.49,1,1,-1,1
48652,1549,7,7,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,50,164416,0.0-0.0-0.50,1,1,0,1
48652,1530,10,9,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,51,167477,0.0-0.0-0.51,1,1,0,1
48652,1298,8,7,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,52,170287,0.0-0.0-0.52,1,1,-1,1
48652,2031,9,4,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,53,173836,0.0-0.0-0.53,1,1,0,1
48652,2157,4,6,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,54,177515,0.0-0.0-0.54,1,1,-1,1
48652,2366,9,3,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,55,181396,0.0-0.0-0.55,1,1,1,1
48652,1939,10,10,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,56,184866,0.0-0.0-0.56,1,1,-1,1
48652,1892,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,57,188276,0.0-0.0-0.57,1,1,0,1
48652,1502,6,10,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,58,191306,0.0-0.0-0.58,1,1,-1,1
48652,2696,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,59,195506,0.0-0.0-0.59,1,1,0,1
48652,1885,5,10,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,0,2898,0.0-0.0-0.0,2,2,0,1
48652,1515,6,3,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,1,5927,0.0-0.0-0.1,2,2,0,1
48652,1630,5,10,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,2,9077,0.0-0.0-0.2,2,2,0,1
48652,1710,6,3,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,3,12317,0.0-0.0-0.3,2,2,0,1
48652,1473,5,10,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,4,15327,0.0-0.0-0.4,2,2,0,1
48652,1347,6,3,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,5,18197,0.0-0.0-0.5,2,2,0,1
48652,1575,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,6,21287,0.0-0.0-0.6,2,2,0,1
48652,1978,9,4,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,7,24777,0.0-0.0-0.7,2,2,0,1
48652,1700,10,9,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,8,28007,0.0-0.0-0.8,2,2,0,1
48652,1572,6,3,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,9,31098,0.0-0.0-0.9,2,2,0,1
48652,1680,9,4,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,10,34297,0.0-0.0-0.10,2,2,0,1
48652,1628,5,10,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,11,37437,0.0-0.0-0.11,2,2,0,1
48652,1394,4,6,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,12,40357,0.0-0.0-0.12,2,2,-1,1
48652,1450,10,8,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,13,43325,0.0-0.0-0.13,2,2,-5,0
48652,1378,4,10,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,14,46247,0.0-0.0-0.14,2,2,1,1
48652,1697,7,7,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,15,49467,0.0-0.0-0.15,2,2,0,1
48652,1698,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,16,52677,0.0-0.0-0.16,2,2,0,1
48652,2240,9,4,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,17,56437,0.0-0.0-0.17,2,2,0,1
48652,1601,10,9,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,18,59547,0.0-0.0-0.18,2,2,0,1
48652,1912,6,6,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,19,62987,0.0-0.0-0.19,2,2,2,0
48652,1550,6,3,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,20,66065,0.0-0.0-0.20,2,2,0,1
48652,1482,7,7,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,21,69077,0.0-0.0-0.21,2,2,0,1
48652,1516,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,22,72117,0.0-0.0-0.22,2,2,0,1
48652,1280,10,9,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,23,74917,0.0-0.0-0.23,2,2,0,1
48652,1293,8,7,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,24,77736,0.0-0.0-0.24,2,2,-1,1
48652,1460,10,9,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,25,80713,0.0-0.0-0.25,2,2,0,1
48652,1792,5,10,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,26,84027,0.0-0.0-0.26,2,2,0,1
48652,1981,10,9,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,27,87527,0.0-0.0-0.27,2,2,0,1
48652,2109,7,7,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,28,91167,0.0-0.0-0.28,2,2,0,1
48652,1596,4,6,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,29,94277,0.0-0.0-0.29,2,2,-1,1
48652,1651,7,7,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,30,97445,0.0-0.0-0.30,2,2,0,1
48652,2185,9,4,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,31,101146,0.0-0.0-0.31,2,2,0,1
48652,1761,6,2,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,32,104437,0.0-0.0-0.32,2,2,1,1
48652,1971,2,6,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,33,107923,0.0-0.0-0.33,2,2,1,1
48652,1681,10,10,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,34,111107,0.0-0.0-0.34,2,2,-1,1
48652,1334,10,3,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,35,113968,0.0-0.0-0.35,2,2,0,1
48652,1588,5,3,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,36,117067,0.0-0.0-0.36,2,2,1,1
48652,1387,10,10,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,37,119967,0.0-0.0-0.37,2,2,-1,1
48652,1145,10,4,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,38,122647,0.0-0.0-0.38,2,2,-1,1
48652,1782,5,11,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,39,125954,0.0-0.0-0.39,2,2,-1,1
48652,2720,7,7,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,40,130207,0.0-0.0-0.40,2,2,0,1
48652,1884,9,4,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,41,133607,0.0-0.0-0.41,2,2,0,1
48652,1332,7,7,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,42,136447,0.0-0.0-0.42,2,2,0,1
48652,1240,10,9,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,43,139207,0.0-0.0-0.43,2,2,0,1
48652,2058,9,4,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,44,142797,0.0-0.0-0.44,2,2,0,1
48652,1434,7,7,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,45,145767,0.0-0.0-0.45,2,2,0,1
48652,1799,5,3,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,46,149087,0.0-0.0-0.46,2,2,1,1
48652,1580,10,9,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,47,152184,0.0-0.0-0.47,2,2,0,1
48652,1432,5,11,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,48,155127,0.0-0.0-0.48,2,2,-1,1
48652,1452,10,9,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,49,158097,0.0-0.0-0.49,2,2,0,1
48652,2113,3,5,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,50,161727,0.0-0.0-0.50,2,2,1,1
48652,2150,4,10,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,51,165407,0.0-0.0-0.51,2,2,1,1
48652,2014,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,52,168947,0.0-0.0-0.52,2,2,0,1
48652,1916,6,3,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,53,172371,0.0-0.0-0.53,2,2,0,1
48652,1788,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,54,175678,0.0-0.0-0.54,2,2,0,1
48652,1628,5,11,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,55,178827,0.0-0.0-0.55,2,2,-1,1
48652,1642,7,7,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,56,181987,0.0-0.0-0.56,2,2,0,1
48652,1720,5,3,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,57,185221,0.0-0.0-0.57,2,2,1,1
48652,1806,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,58,188557,0.0-0.0-0.58,2,2,0,1
48652,1808,9,4,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,59,191887,0.0-0.0-0.59,2,2,0,1
48652,1803,5,10,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,0,2813,0.0-0.0-0.0,3,3,0,1
48652,2114,7,4,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,1,6453,0.0-0.0-0.1,3,3,2,0
48652,1650,6,3,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,2,9623,0.0-0.0-0.2,3,3,0,1
48652,1430,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,3,12573,0.0-0.0-0.3,3,3,0,1
48652,1850,5,10,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,4,15954,0.0-0.0-0.4,3,3,0,1
48652,1761,6,3,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,5,19253,0.0-0.0-0.5,3,3,0,1
48652,1534,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,6,22305,0.0-0.0-0.6,3,3,0,1
48652,1487,5,10,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,7,25314,0.0-0.0-0.7,3,3,0,1
48652,1785,7,7,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,8,28623,0.0-0.0-0.8,3,3,0,1
48652,1472,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,9,31630,0.0-0.0-0.9,3,3,0,1
48652,1534,6,3,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,10,34674,0.0-0.0-0.10,3,3,0,1
48652,1448,11,10,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,11,37634,0.0-0.0-0.11,3,3,-2,0
48652,1195,7,7,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,12,40353,0.0-0.0-0.12,3,3,0,1
48652,1490,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,13,43373,0.0-0.0-0.13,3,3,0,1
48652,1161,7,7,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,14,46053,0.0-0.0-0.14,3,3,0,1
48652,1464,9,4,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,15,49044,0.0-0.0-0.15,3,3,0,1
48652,1894,5,10,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,16,52463,0.0-0.0-0.16,3,3,0,1
48652,2256,6,3,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,17,56233,0.0-0.0-0.17,3,3,0,1
48652,2075,9,4,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,18,59833,0.0-0.0-0.18,3,3,0,1
48652,1530,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,19,62893,0.0-0.0-0.19,3,3,0,1
48652,1684,10,9,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,20,66103,0.0-0.0-0.20,3,3,0,1
48652,1414,5,10,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,21,69043,0.0-0.0-0.21,3,3,0,1
48652,1864,7,3,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,22,72433,0.0-0.0-0.22,3,3,-1,1
48652,2267,9,3,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,23,76212,0.0-0.0-0.23,3,3,1,1
48652,1688,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,24,79412,0.0-0.0-0.24,3,3,0,1
48652,1394,10,10,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,25,82333,0.0-0.0-0.25,3,3,-1,1
48652,1879,8,4,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,26,85723,0.0-0.0-0.26,3,3,1,1
48652,2350,7,7,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,27,89588,0.0-0.0-0.27,3,3,0,1
48652,1598,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,28,92693,0.0-0.0-0.28,3,3,0,1
48652,1572,5,10,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,29,95793,0.0-0.0-0.29,3,3,0,1
48652,2606,9,4,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,30,99915,0.0-0.0-0.30,3,3,0,1
48652,2009,6,3,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,31,103453,0.0-0.0-0.31,3,3,0,1
48652,1918,10,10,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,32,106893,0.0-0.0-0.32,3,3,-1,1
48652,2315,9,3,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,33,110724,0.0-0.0-0.33,3,3,1,1
48652,1241,10,9,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,34,113494,0.0-0.0-0.34,3,3,0,1
48652,1564,7,7,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,35,116583,0.0-0.0-0.35,3,3,0,1
48652,1502,10,9,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,36,119603,0.0-0.0-0.36,3,3,0,1
48652,1896,8,4,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,37,123023,0.0-0.0-0.37,3,3,1,1
48652,1835,7,7,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,38,126369,0.0-0.0-0.38,3,3,0,1
48652,2074,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,39,129961,0.0-0.0-0.39,3,3,0,1
48652,1686,5,10,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,40,133163,0.0-0.0-0.40,3,3,0,1
48652,1944,8,7,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,41,136633,0.0-0.0-0.41,3,3,-1,1
48652,1531,3,6,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bullet.jpg,3,6,playground,42,139683,0.0-0.0-0.42,3,3,0,1
48652,1585,11,10,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,43,142783,0.0-0.0-0.43,3,3,-2,0
48652,1424,10,4,0,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,44,145723,0.0-0.0-0.44,3,3,-1,1
48652,1694,6,3,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,45,148923,0.0-0.0-0.45,3,3,0,1
48652,1945,7,7,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,46,152384,0.0-0.0-0.46,3,3,0,1
48652,1658,10,9,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bun.jpg,10,9,playground,47,155563,0.0-0.0-0.47,3,3,0,1
48652,1517,7,7,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulletbelt.jpg,7,7,playground,48,158603,0.0-0.0-0.48,3,3,0,1
48652,2075,9,4,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/bulldozer.jpg,9,4,playground,49,162194,0.0-0.0-0.49,3,3,0,1
48652,2218,5,10,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/butterfly.jpg,5,10,playground,50,165923,0.0-0.0-0.50,3,3,0,1
48652,2079,6,3,1,adj_6_6,schema_learning,img/targets/BOSS/downsized/buffaloskull.jpg,6,3,playground,51,169513,0.0-0.0-0.51,3,3,0,1
